id,created_at,symbol,side,quantity,fill_price,strategy,confidence,exit_reason,pnl
1595,2026-06-19 07:27:44,GENIUS/USDT,sell,3.1143332,0.40137,sideways_stagnation_exit,1,sideways_stagnation_exit,-0.0017093329
1596,2026-06-19 07:28:01,TTN/USDT,buy,19.666456,0.06356,evo_allocator_rescue,0.7817478,,0
1597,2026-06-19 07:28:32,EDEN/USDT,sell,25.375557,0.04906,sideways_stop_loss_exit,1,sideways_stop_loss_exit,-0.021712596
1598,2026-06-19 07:28:48,BEAT/USDT,buy,0.7044357,1.77447,evo_allocator_rescue,0.95,,0
1599,2026-06-19 07:28:48,BEAT/USDT,sell,0.70443535,1.77447,sideways_stop_loss_exit,1,sideways_stop_loss_exit,-0.115800224
1600,2026-06-19 07:29:05,TTN/USDT,sell,19.666458,0.06357,sideways_stagnation_exit,1,sideways_stagnation_exit,3.480963e-05
1601,2026-06-19 07:29:37,BEAT/USDT,buy,0.698484,1.78959,evo_allocator_rescue,0.95,,0
1602,2026-06-19 07:30:24,BEAT/USDT,sell,0.69848436,1.78966,sideways_stop_loss_exit,1,sideways_stop_loss_exit,-0.09796551
1603,2026-06-19 07:30:40,BEAT/USDT,buy,0.6989644,1.78836,evo_allocator_rescue,0.95,,0
1604,2026-06-19 07:30:55,BSB/USDT,buy,3.0403268,0.41114,evo_allocator_rescue,0.84170055,,0
1605,2026-06-19 07:30:56,BSB/USDT,sell,3.0403268,0.41114,sideways_stop_loss_exit,1,sideways_stop_loss_exit,-0.026224645
1606,2026-06-19 07:31:27,BILL/USDT,buy,19.980818,0.06256,evo_allocator_rescue,0.87119323,,0
1607,2026-06-19 07:31:27,BILL/USDT,sell,19.98082,0.06256,sideways_stagnation_exit,1,sideways_stagnation_exit,0.0007041241
1608,2026-06-19 07:32:01,BEAT/USDT,sell,0.6989641,1.7608,sideways_stop_loss_exit,1,sideways_stop_loss_exit,-0.11260857
1609,2026-06-19 07:32:51,EDEN/USDT,buy,25.375559,0.04926,evo_allocator_rescue,0.7869307,,0
1610,2026-06-19 07:32:51,EDEN/USDT,sell,25.37556,0.04926,sideways_stop_loss_exit,1,sideways_stop_loss_exit,-0.014233662
1611,2026-06-19 07:33:08,EDEN/USDT,buy,25.354969,0.0493,evo_allocator_rescue,0.80082315,,0
1612,2026-06-19 07:34:29,9BIT/USDT,buy,29.454735,0.042438,evo_allocator_rescue,0.95,,0
1613,2026-06-19 07:34:29,EDEN/USDT,sell,25.354965,0.04907,sideways_stop_loss_exit,1,sideways_stop_loss_exit,-0.017373223
1614,2026-06-19 07:34:30,9BIT/USDT,sell,29.454735,0.042438,sideways_stagnation_exit,1,sideways_stagnation_exit,0
1615,2026-06-19 07:35:03,9BIT/USDT,buy,29.778212,0.041977,evo_allocator_rescue,0.95,,0
1616,2026-06-19 07:35:56,EDEN/USDT,buy,25.40134,0.04921,evo_allocator_rescue,0.80054456,,0
1617,2026-06-19 07:36:11,EDEN/USDT,sell,25.401337,0.04921,sideways_stop_loss_exit,1,sideways_stop_loss_exit,-0.012294958
1618,2026-06-19 07:36:12,9BIT/USDT,sell,29.778214,0.041999,sideways_max_hold_exit,1,sideways_max_hold_exit,-0.006171237
1619,2026-06-19 07:36:46,EDEN/USDT,buy,25.334414,0.04934,evo_allocator_rescue,0.95,,0
1620,2026-06-19 07:37:55,9BIT/USDT,buy,29.745615,0.042023,evo_allocator_rescue,0.95,,0
1621,2026-06-19 07:37:55,EDEN/USDT,sell,25.334412,0.04946,sideways_max_hold_exit,1,sideways_max_hold_exit,-0.0050263475
1622,2026-06-19 07:37:56,9BIT/USDT,sell,29.745613,0.042023,sideways_max_hold_exit,1,sideways_max_hold_exit,-0.0036284889
1623,2026-06-19 07:38:34,PLAY/USDT,buy,31.717838,0.03941,evo_allocator_rescue,0.82825863,,0
1624,2026-06-19 07:38:34,PLAY/USDT,sell,31.717834,0.03941,sideways_take_profit_exit,1,sideways_take_profit_exit,0.008009515
1625,2026-06-19 07:38:50,PLAY/USDT,buy,31.653584,0.03949,evo_allocator_rescue,0.8862033,,0
1626,2026-06-19 07:39:22,9BIT/USDT,buy,29.620152,0.042201,evo_allocator_rescue,0.95,,0
1627,2026-06-19 07:39:37,BSB/USDT,buy,3.094136,0.40399,evo_allocator_rescue,0.95,,0
1628,2026-06-19 07:39:37,BSB/USDT,sell,3.0941353,0.40399,sideways_stop_loss_exit,1,sideways_stop_loss_exit,-0.043759737
1629,2026-06-19 07:39:39,9BIT/USDT,sell,29.620148,0.042201,sideways_stagnation_exit,1,sideways_stagnation_exit,0.0012447571
1630,2026-06-19 07:39:55,BSB/USDT,buy,3.089242,0.40463,evo_allocator_rescue,0.9226215,,0
1631,2026-06-19 07:40:29,IN/USDT,buy,18.05054,0.06925,evo_allocator_rescue,0.79808766,,0
1632,2026-06-19 07:40:29,IN/USDT,sell,18.050537,0.06925,sideways_stop_loss_exit,1,sideways_stop_loss_exit,-0.009546568
1633,2026-06-19 07:40:46,PLAY/USDT,sell,31.653595,0.03931,sideways_stagnation_exit,1,sideways_stagnation_exit,0.0040819845
1634,2026-06-19 07:41:04,BDX/USDT,buy,15.078407,0.0829,evo_allocator_rescue,0.81155044,,0
1635,2026-06-19 07:41:04,BDX/USDT,sell,15.078407,0.0829,sideways_stagnation_exit,1,sideways_stagnation_exit,-0.000713661
1636,2026-06-19 07:41:20,BEAT/USDT,buy,0.7230867,1.7287,evo_allocator_rescue,0.9333539,,0
1637,2026-06-19 07:41:20,BEAT/USDT,sell,0.72308636,1.7287,sideways_stop_loss_exit,1,sideways_stop_loss_exit,-0.13198315
1638,2026-06-19 07:41:21,BSB/USDT,sell,3.0892427,0.4052,sideways_stop_loss_exit,1,sideways_stop_loss_exit,-0.036045752
1639,2026-06-19 07:41:38,BEAT/USDT,buy,0.7226603,1.72972,evo_allocator_rescue,0.95,,0
1640,2026-06-19 07:43:05,BEAT/USDT,sell,0.72266006,1.72945,sideways_stop_loss_exit,1,sideways_stop_loss_exit,-0.12449612
1641,2026-06-19 07:43:53,TRIA/USDT,buy,47.420334,0.02636,evo_allocator_rescue,0.95,,0
1642,2026-06-19 07:43:53,TRIA/USDT,sell,47.42035,0.02636,sideways_stop_loss_exit,1,sideways_stop_loss_exit,-0.010275183
1643,2026-06-19 07:44:46,TRUMP/USDT,buy,0.6764069,1.848,evo_allocator_rescue,0.8087359,,0
1644,2026-06-19 07:44:46,TRUMP/USDT,sell,0.6764069,1.848,sideways_stagnation_exit,1,sideways_stagnation_exit,-0.0026997433
1645,2026-06-19 07:45:03,EDEN/USDT,buy,25.4842,0.04905,evo_allocator_rescue,0.8517443,,0
1646,2026-06-19 07:45:03,EDEN/USDT,sell,25.484192,0.04905,sideways_stop_loss_exit,1,sideways_stop_loss_exit,-0.014079201
1647,2026-06-19 07:45:34,TTN/USDT,buy,19.794142,0.06315,evo_allocator_rescue,0.9194602,,0
1648,2026-06-19 07:45:34,TTN/USDT,sell,19.794142,0.06315,sideways_max_hold_exit,1,sideways_max_hold_exit,-0.0070890747
1649,2026-06-19 07:46:43,EDEN/USDT,buy,25.391022,0.04923,evo_allocator_rescue,0.95,,0
1650,2026-06-19 07:46:43,EDEN/USDT,sell,25.391022,0.04923,sideways_stop_loss_exit,1,sideways_stop_loss_exit,-0.008663721
1651,2026-06-19 07:47:15,BDX/USDT,buy,15.052986,0.08304,evo_allocator_rescue,0.95,,0
1652,2026-06-19 07:47:15,BDX/USDT,sell,15.052982,0.08304,sideways_stagnation_exit,1,sideways_stagnation_exit,0.0011161786
1653,2026-06-19 07:47:31,BEAT/USDT,buy,0.73622954,1.69784,evo_allocator_rescue,0.95,,0
1654,2026-06-19 07:47:31,BEAT/USDT,sell,0.7362299,1.69784,sideways_stop_loss_exit,1,sideways_stop_loss_exit,-0.14250517
1655,2026-06-19 07:48:59,BEAT/USDT,buy,0.736364,1.69753,evo_allocator_rescue,0.95,,0
1656,2026-06-19 07:49:16,INJ/USDT,buy,0.24727993,5.055,evo_allocator_rescue,0.7922913,,0
1657,2026-06-19 07:49:16,BEAT/USDT,sell,0.73636436,1.69753,sideways_stop_loss_exit,1,sideways_stop_loss_exit,-0.13587785
1658,2026-06-19 07:49:17,INJ/USDT,sell,0.24727993,5.055,sideways_stagnation_exit,1,sideways_stagnation_exit,0
1659,2026-06-19 07:49:35,BEAT/USDT,buy,0.73675895,1.69662,evo_allocator_rescue,0.95,,0
1660,2026-06-19 07:50:27,BSB/USDT,buy,3.0854294,0.40513,evo_allocator_rescue,0.95,,0
1661,2026-06-19 07:50:27,BSB/USDT,sell,3.0854294,0.40513,sideways_stop_loss_exit,1,sideways_stop_loss_exit,-0.03311916
1662,2026-06-19 07:51:04,BSB/USDT,buy,3.073972,0.40664,evo_allocator_rescue,0.95,,0
1663,2026-06-19 07:51:04,BEAT/USDT,sell,0.73675823,1.69383,sideways_stop_loss_exit,1,sideways_stop_loss_exit,-0.13239044
1664,2026-06-19 07:51:22,BEAT/USDT,buy,0.72907126,1.71451,evo_allocator_rescue,0.95,,0
1665,2026-06-19 07:51:39,AVAX/USDT,buy,0.2084028,5.998,evo_allocator_rescue,0.8766092,,0
1666,2026-06-19 07:51:39,AVAX/USDT,sell,0.20840281,5.998,sideways_max_hold_exit,1,sideways_max_hold_exit,-0.0050606453
1667,2026-06-19 07:51:58,BSB/USDT,sell,3.0739708,0.40665,sideways_stop_loss_exit,1,sideways_stop_loss_exit,-0.026097028
1668,2026-06-19 07:52:14,DASH/USDT,buy,0.035847433,34.87,evo_allocator_rescue,0.9205263,,0
1669,2026-06-19 07:52:14,DASH/USDT,sell,0.03584743,34.87,sideways_max_hold_exit,1,sideways_max_hold_exit,-0.00410894
1670,2026-06-19 07:52:31,HYPE/USDT,buy,0.01867065,66.95,evo_allocator_rescue,0.95,,0
1671,2026-06-19 07:52:31,HYPE/USDT,sell,0.018670648,66.95,sideways_stop_loss_exit,1,sideways_stop_loss_exit,-0.010964898
1672,2026-06-19 07:52:49,BSB/USDT,buy,3.07435,0.40659,evo_allocator_rescue,0.95,,0
1673,2026-06-19 07:52:49,BEAT/USDT,sell,0.72907066,1.70189,sideways_stop_loss_exit,1,sideways_stop_loss_exit,-0.12008421
1674,2026-06-19 07:53:05,HYPE/USDT,buy,0.018665073,66.97,evo_allocator_rescue,0.9176855,,0
1675,2026-06-19 07:53:21,EDEN/USDT,buy,25.313892,0.04938,evo_allocator_rescue,0.93485117,,0
1676,2026-06-19 07:53:21,EDEN/USDT,sell,25.313904,0.04938,sideways_max_hold_exit,1,sideways_max_hold_exit,-0.0044666384
1677,2026-06-19 07:53:42,BSB/USDT,sell,3.0743484,0.40537,sideways_stop_loss_exit,1,sideways_stop_loss_exit,-0.028121373
1678,2026-06-19 07:53:59,TIA/USDT,buy,3.2484407,0.3848,evo_allocator_rescue,0.95,,0
1679,2026-06-19 07:53:59,TIA/USDT,sell,3.2484407,0.3848,sideways_take_profit_exit,1,sideways_take_profit_exit,0.009608563
1680,2026-06-19 07:54:16,TIA/USDT,buy,3.2349896,0.3864,evo_allocator_rescue,0.95,,0
1681,2026-06-19 07:54:16,HYPE/USDT,sell,0.018665075,66.72,sideways_stop_loss_exit,1,sideways_stop_loss_exit,-0.013730963
1682,2026-06-19 07:55:07,EDEN/USDT,buy,25.26784,0.04947,evo_allocator_rescue,0.94984746,,0
1683,2026-06-19 07:55:07,EDEN/USDT,sell,25.267845,0.04947,sideways_stagnation_exit,1,sideways_stagnation_exit,-0.0020281242
1684,2026-06-19 07:56:02,XMR/USDT,buy,0.0038489962,324.76,evo_allocator_rescue,0.82880485,,0
1685,2026-06-19 07:56:02,XMR/USDT,sell,0.003848996,324.76,sideways_stop_loss_exit,1,sideways_stop_loss_exit,-0.010963866
1686,2026-06-19 07:56:21,PENDLE/USDT,buy,0.9266123,1.349,evo_allocator_rescue,0.95,,0
1687,2026-06-19 07:56:21,PENDLE/USDT,sell,0.9266123,1.349,sideways_stagnation_exit,1,sideways_stagnation_exit,-0.0027736286
1688,2026-06-19 07:56:38,EDEN/USDT,buy,25.23723,0.04953,evo_allocator_rescue,0.8881744,,0
1689,2026-06-19 07:56:38,EDEN/USDT,sell,25.23723,0.04953,sideways_stagnation_exit,1,sideways_stagnation_exit,-0.0004772363
1690,2026-06-19 07:56:48,TIA/USDT,sell,3.2349892,0.3808,sideways_stop_loss_exit,1,sideways_stop_loss_exit,-0.0062923776
1691,2026-06-19 07:56:55,PENDLE/USDT,buy,0.9266123,1.349,evo_allocator_rescue,0.95,,0
1692,2026-06-19 07:57:23,EDEN/USDT,buy,25.201612,0.0496,evo_allocator_rescue,0.912636,,0
1693,2026-06-19 07:57:55,PENDLE/USDT,sell,0.9266123,1.347,sideways_max_hold_exit,1,sideways_max_hold_exit,-0.0037008899
1694,2026-06-19 07:58:12,EDEN/USDT,sell,25.2016,0.05026,sideways_take_profit_exit,1,sideways_take_profit_exit,0.017840212
1695,2026-06-19 07:58:30,BEAT/USDT,buy,0.7474601,1.67233,evo_allocator_rescue,0.79949874,,0
1696,2026-06-19 07:58:30,BEAT/USDT,sell,0.7474594,1.67233,sideways_stop_loss_exit,1,sideways_stop_loss_exit,-0.13900197
1697,2026-06-19 07:58:46,GENIUS/USDT,buy,3.1482182,0.39705,evo_allocator_rescue,0.91332054,,0
1698,2026-06-19 07:58:46,GENIUS/USDT,sell,3.1482182,0.39705,sideways_stop_loss_exit,1,sideways_stop_loss_exit,-0.012981677
1699,2026-06-19 07:59:03,EDEN/USDT,buy,24.831148,0.05034,evo_allocator_rescue,0.95,,0
1700,2026-06-19 07:59:50,EDEN/USDT,sell,24.831146,0.05034,sideways_take_profit_exit,1,sideways_take_profit_exit,0.018430522
1701,2026-06-19 08:00:08,ATOM/USDT,buy,0.6860593,1.822,evo_allocator_rescue,0.82040435,,0
1702,2026-06-19 08:00:08,ATOM/USDT,sell,0.6860593,1.822,sideways_stagnation_exit,1,sideways_stagnation_exit,-0.0023965423
1703,2026-06-19 08:00:27,ATOM/USDT,buy,0.685307,1.824,evo_allocator_rescue,0.80756193,,0
1704,2026-06-19 08:00:43,PENDLE/USDT,buy,0.9266123,1.349,evo_allocator_rescue,0.91287166,,0
1705,2026-06-19 08:00:43,PENDLE/USDT,sell,0.9266123,1.349,sideways_stagnation_exit,1,sideways_stagnation_exit,-0.0013852855
1706,2026-06-19 08:00:59,ATLA/USDT,buy,0.00817922,152.8263,evo_allocator_rescue,0.7941225,,0
1707,2026-06-19 08:00:59,ATLA/USDT,sell,0.00817922,152.8263,sideways_stagnation_exit,1,sideways_stagnation_exit,0
1708,2026-06-19 08:01:16,XMR/USDT,buy,0.0038385948,325.64,evo_allocator_rescue,0.82744294,,0
1709,2026-06-19 08:01:24,XMR/USDT,sell,0.0038385931,325.64,sideways_stop_loss_exit,1,sideways_stop_loss_exit,-0.006712164
1710,2026-06-19 08:01:31,PENDLE/USDT,buy,0.9266123,1.349,evo_allocator_rescue,0.8460105,,0
1711,2026-06-19 08:01:47,BEAT/USDT,buy,0.7516536,1.663,evo_allocator_rescue,0.95,,0
1712,2026-06-19 08:01:47,BEAT/USDT,sell,0.7516537,1.663,sideways_stop_loss_exit,1,sideways_stop_loss_exit,-0.14074588
1713,2026-06-19 08:01:48,ATOM/USDT,sell,0.685307,1.825,sideways_stagnation_exit,1,sideways_stagnation_exit,3.2894743e-06
1714,2026-06-19 08:02:07,TRIA/USDT,buy,47.348484,0.0264,evo_allocator_rescue,0.88178456,,0
1715,2026-06-19 08:02:07,TRIA/USDT,sell,47.34851,0.0264,sideways_stop_loss_exit,1,sideways_stop_loss_exit,-0.007804455
